step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1185.0,48,7047.0,97.875,1.1686611077120252,48,8690.0,0.0478584858712066,48,8690.0,False,,
1190.0,43,7102.0,97.28767123287672,1.6193008269682787,43,8743.0,0.055541451158362135,43,8743.0,False,,
1195.0,42,7166.0,100.92957746478874,1.3220142858062027,42,8739.0,0.0498520972129328,42,8739.0,False,,
1200.0,45,7287.0,98.47297297297297,1.9310300506629265,45,8739.0,0.07932642464496346,45,8739.0,False,,
1205.0,47,7445.0,96.68831168831169,2.2449243731746376,47,8894.0,0.1270372756895388,47,8894.0,False,,
1210.0,46,7591.0,97.32051282051282,2.1316115858449396,46,9052.0,0.09881768139796784,46,9052.0,False,,
1215.0,49,7779.0,96.03703703703704,1.7830936116534273,49,9202.0,0.10642036997778949,49,9202.0,False,,
1220.0,58,8004.0,92.0,2.065420341830541,58,9324.0,0.1105745496356107,58,9324.0,False,,
1225.0,61,8099.0,94.17441860465117,1.2935356470632955,61,9469.0,0.058508213188232565,61,9469.0,False,,
1230.0,72,8385.0,95.2840909090909,1.295440561115466,72,9671.0,0.042057953699397715,72,9671.0,False,,
1235.0,74,8694.0,99.93103448275862,0.8653752673610382,74,9965.0,0.04019560256327705,74,9965.0,False,,
1240.0,67,8928.0,100.31460674157303,1.316706736691554,67,10127.0,0.052693783697397384,67,10127.0,False,,
1245.0,68,9221.0,104.7840909090909,1.1576440708083033,68,10291.0,0.04549159743568781,68,10291.0,False,,
1250.0,77,9588.0,108.95454545454545,1.0834352915300232,77,10527.0,0.021849234535348316,77,10527.0,False,,
1255.0,74,9911.0,113.91954022988506,0.8797507720183739,74,10795.0,0.021744467581235136,74,10795.0,False,,
1260.0,66,10144.0,119.34117647058824,0.9879412640913112,66,11096.0,0.032789638809278224,66,11096.0,False,,
1265.0,68,10420.0,125.5421686746988,0.9064994165049227,68,11428.0,0.021282996885796348,68,11428.0,False,,
1270.0,75,10570.0,127.34939759036145,0.8668415090968181,75,11729.0,0.003779859777820842,75,11729.0,False,,
1275.0,72,10772.0,134.65,0.40968310745111136,72,11927.0,0.02592306475701303,72,11927.0,False,,
